,region,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
59485,treasure coast,6500,2006.0,honda,good,4 cylinders,gas,176333.0,clean,automatic,fwd,full-size,sedan,blue
59547,treasure coast,18000,1993.0,ram,excellent,6 cylinders,diesel,354000.0,clean,automatic,4wd,full-size,pickup,grey
59581,treasure coast,14000,2008.0,mazda,like new,4 cylinders,gas,35000.0,clean,automatic,fwd,compact,convertible,silver
59582,treasure coast,14000,2008.0,mazda,like new,4 cylinders,gas,35000.0,clean,automatic,fwd,compact,convertible,silver
59584,treasure coast,9800,2013.0,fiat,like new,4 cylinders,gas,27310.0,clean,automatic,fwd,compact,coupe,green
59610,treasure coast,10900,1965.0,chrysler,good,8 cylinders,gas,129000.0,clean,automatic,rwd,full-size,coupe,custom
90599,treasure coast,10900,2011.0,ford,good,8 cylinders,gas,99800.0,lien,automatic,rwd,full-size,van,white
90711,treasure coast,9500,2006.0,ford,excellent,8 cylinders,gas,198000.0,clean,automatic,4wd,full-size,pickup,brown
90776,treasure coast,3995,2004.0,mitsubishi,good,4 cylinders,gas,168948.0,clean,automatic,fwd,full-size,sedan,white
90787,treasure coast,4995,2009.0,hyundai,good,4 cylinders,gas,193898.0,clean,automatic,fwd,full-size,sedan,white
90949,treasure coast,13000,2012.0,toyota,excellent,4 cylinders,hybrid,32772.0,clean,automatic,fwd,compact,hatchback,blue
91177,treasure coast,6800,2006.0,cadillac,good,8 cylinders,gas,154000.0,rebuilt,automatic,4wd,full-size,truck,black
91870,treasure coast,2995,2002.0,ford,excellent,4 cylinders,gas,88000.0,clean,manual,fwd,compact,hatchback,grey
91939,treasure coast,24800,2015.0,toyota,like new,6 cylinders,gas,73000.0,clean,automatic,rwd,mid-size,truck,black
92030,treasure coast,16000,2009.0,gmc,excellent,8 cylinders,gas,60000.0,clean,automatic,fwd,full-size,pickup,blue
92051,treasure coast,3800,2007.0,dodge,excellent,4 cylinders,gas,76000.0,clean,automatic,fwd,full-size,sedan,silver
92066,treasure coast,28000,2011.0,ford,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
92074,treasure coast,28000,2011.0,ford,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
92087,treasure coast,17800,2012.0,ford,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white
92100,treasure coast,13800,2006.0,ford,excellent,8 cylinders,gas,143631.0,clean,automatic,4wd,full-size,pickup,black
92210,treasure coast,17000,2008.0,mazda,like new,4 cylinders,gas,35000.0,clean,automatic,fwd,compact,convertible,silver
92239,treasure coast,44800,2016.0,gmc,excellent,8 cylinders,diesel,153000.0,clean,automatic,4wd,full-size,truck,white
92247,treasure coast,20800,2011.0,lexus,excellent,8 cylinders,gas,125000.0,clean,automatic,4wd,full-size,SUV,white
92485,treasure coast,4500,2003.0,bmw,good,6 cylinders,gas,147000.0,clean,automatic,rwd,mid-size,coupe,blue
92488,treasure coast,1995,2004.0,toyota,fair,6 cylinders,gas,197000.0,clean,automatic,fwd,mid-size,convertible,white
92508,treasure coast,995,1997.0,saturn,good,4 cylinders,gas,112000.0,clean,automatic,fwd,compact,coupe,white
92588,treasure coast,5900,2006.0,acura,excellent,6 cylinders,gas,153000.0,clean,automatic,4wd,mid-size,sedan,white
92596,treasure coast,14000,2011.0,ford,good,8 cylinders,gas,143000.0,clean,automatic,rwd,full-size,truck,white
92642,treasure coast,28000,2011.0,ford,excellent,8 cylinders,diesel,206354.0,clean,automatic,4wd,full-size,truck,white
92650,treasure coast,32000,2018.0,ram,good,8 cylinders,gas,61544.0,lien,automatic,4wd,full-size,pickup,red
92697,treasure coast,53800,2017.0,ram,excellent,6 cylinders,diesel,58000.0,clean,automatic,4wd,full-size,truck,white
92761,treasure coast,13900,2012.0,cadillac,excellent,6 cylinders,gas,67800.0,clean,automatic,fwd,mid-size,SUV,red
92809,treasure coast,6000,1997.0,mercedes-benz,good,8 cylinders,gas,148650.0,clean,automatic,rwd,mid-size,convertible,silver
157789,daytona beach,3300,1997.0,ford,fair,8 cylinders,diesel,350000.0,clean,automatic,rwd,full-size,truck,green
158009,daytona beach,4400,1988.0,ford,good,8 cylinders,gas,137167.0,clean,automatic,rwd,mid-size,coupe,silver
158047,daytona beach,2200,2006.0,ford,good,4 cylinders,gas,150000.0,clean,manual,fwd,compact,hatchback,grey
158049,daytona beach,10900,2014.0,ford,excellent,6 cylinders,gas,231000.0,clean,automatic,rwd,full-size,truck,white
158052,daytona beach,23500,2014.0,ford,good,6 cylinders,gas,119000.0,clean,automatic,rwd,full-size,truck,black
158053,daytona beach,2150,2004.0,mitsubishi,good,8 cylinders,gas,157000.0,clean,automatic,rwd,full-size,SUV,silver
158055,daytona beach,4800,2011.0,nissan,good,4 cylinders,gas,120500.0,clean,automatic,fwd,full-size,sedan,black
158401,daytona beach,8950,2015.0,buick,good,4 cylinders,gas,84842.0,clean,automatic,fwd,mid-size,sedan,silver
158492,daytona beach,4995,2000.0,gmc,excellent,6 cylinders,gas,148245.0,clean,automatic,rwd,mid-size,truck,blue
158493,daytona beach,2200,1998.0,saturn,good,4 cylinders,gas,142797.0,clean,automatic,fwd,mid-size,sedan,white
158527,daytona beach,6000,2005.0,honda,excellent,6 cylinders,gas,109297.0,clean,automatic,fwd,mid-size,van,silver
158544,daytona beach,5400,1976.0,chevrolet,fair,8 cylinders,gas,62000.0,clean,automatic,rwd,full-size,pickup,orange
158555,daytona beach,5400,1987.0,dodge,excellent,8 cylinders,gas,94000.0,clean,automatic,rwd,mid-size,sedan,silver
158672,daytona beach,25999,2017.0,ford,excellent,8 cylinders,gas,71426.0,clean,automatic,rwd,full-size,SUV,black
158677,daytona beach,25999,2019.0,ram,excellent,6 cylinders,gas,14954.0,clean,automatic,rwd,full-size,truck,custom
158709,daytona beach,6295,2006.0,mazda,excellent,6 cylinders,gas,126158.0,clean,automatic,fwd,full-size,sedan,silver
158711,daytona beach,7995,2011.0,kia,excellent,4 cylinders,gas,141135.0,clean,automatic,fwd,full-size,sedan,silver
158712,daytona beach,5695,2010.0,mazda,excellent,4 cylinders,gas,116873.0,clean,automatic,fwd,mid-size,sedan,white
158722,daytona beach,6395,2011.0,chevrolet,excellent,4 cylinders,gas,95583.0,clean,automatic,fwd,full-size,SUV,white
158725,daytona beach,7095,2010.0,subaru,excellent,4 cylinders,gas,142992.0,clean,automatic,fwd,full-size,sedan,grey
159191,daytona beach,5999,2009.0,chevrolet,excellent,6 cylinders,gas,107124.0,clean,automatic,fwd,mid-size,SUV,brown
159424,daytona beach,3999,2004.0,cadillac,excellent,6 cylinders,gas,118164.0,clean,automatic,rwd,full-size,sedan,white
159435,daytona beach,6999,2008.0,hyundai,excellent,4 cylinders,gas,95770.0,clean,automatic,rwd,mid-size,sedan,silver
159441,daytona beach,12499,2016.0,ford,good,10 cylinders,gas,168927.0,clean,automatic,rwd,full-size,bus,yellow
159471,daytona beach,9999,2001.0,nissan,excellent,6 cylinders,gas,83598.0,clean,automatic,4wd,mid-size,truck,red
159472,daytona beach,4499,2001.0,ford,good,8 cylinders,gas,230533.0,clean,automatic,rwd,full-size,pickup,red
159502,daytona beach,17900,2013.0,chevrolet,excellent,8 cylinders,gas,114971.0,clean,automatic,4wd,full-size,pickup,red
159522,daytona beach,9999,2005.0,nissan,excellent,4 cylinders,gas,54058.0,clean,manual,rwd,mid-size,truck,black
159557,daytona beach,9999,2007.0,ford,excellent,8 cylinders,gas,154362.0,clean,automatic,rwd,mid-size,pickup,black
159578,daytona beach,4695,2010.0,subaru,excellent,4 cylinders,gas,169000.0,clean,automatic,fwd,compact,SUV,brown
159587,daytona beach,3450,2003.0,honda,excellent,4 cylinders,gas,151238.0,clean,automatic,4wd,compact,SUV,red
159588,daytona beach,3450,2001.0,toyota,excellent,6 cylinders,gas,178000.0,clean,automatic,rwd,full-size,SUV,white
159615,daytona beach,3350,2008.0,ford,excellent,6 cylinders,gas,163000.0,clean,automatic,4wd,mid-size,SUV,brown
159634,daytona beach,34999,2017.0,lexus,excellent,8 cylinders,gas,41287.0,clean,automatic,4wd,full-size,SUV,black
159643,daytona beach,20999,2018.0,nissan,excellent,4 cylinders,gas,17355.0,clean,automatic,rwd,full-size,SUV,custom
159644,daytona beach,29999,2015.0,gmc,excellent,8 cylinders,gas,86085.0,clean,automatic,4wd,full-size,truck,custom
159647,daytona beach,37999,2018.0,ford,excellent,6 cylinders,gas,24313.0,clean,automatic,4wd,full-size,truck,silver
159663,daytona beach,21999,2013.0,chevrolet,excellent,8 cylinders,gas,62014.0,clean,automatic,rwd,full-size,truck,silver
159675,daytona beach,17999,2015.0,subaru,excellent,4 cylinders,gas,62009.0,clean,manual,rwd,mid-size,coupe,silver
160098,daytona beach,7900,1989.0,cadillac,like new,8 cylinders,gas,99000.0,clean,automatic,rwd,full-size,sedan,silver
160241,daytona beach,700,2001.0,ford,salvage,6 cylinders,gas,75000.0,clean,automatic,rwd,mid-size,truck,red
160412,florida keys,1900,2003.0,bmw,good,6 cylinders,gas,124000.0,clean,automatic,fwd,mid-size,sedan,silver
160767,florida keys,17499,2017.0,nissan,like new,4 cylinders,gas,76742.0,clean,automatic,fwd,full-size,SUV,silver
161027,florida keys,8895,2017.0,kia,like new,4 cylinders,gas,73464.0,clean,automatic,fwd,compact,sedan,white
161120,florida keys,22499,2017.0,toyota,like new,4 cylinders,gas,14543.0,clean,automatic,fwd,mid-size,SUV,silver
161573,ft myers / SW florida,3500,2010.0,chevrolet,fair,4 cylinders,gas,191413.0,clean,automatic,fwd,mid-size,wagon,silver
161582,ft myers / SW florida,10250,2006.0,mercedes-benz,like new,8 cylinders,gas,71000.0,clean,automatic,4wd,full-size,sedan,black
161882,ft myers / SW florida,5900,2007.0,lincoln,excellent,8 cylinders,gas,81000.0,clean,automatic,rwd,full-size,sedan,white
162315,ft myers / SW florida,8795,2009.0,buick,excellent,6 cylinders,gas,138481.0,clean,automatic,fwd,full-size,other,white
162340,ft myers / SW florida,1500,2000.0,volkswagen,good,4 cylinders,gas,90000.0,missing,manual,fwd,sub-compact,hatchback,grey
162983,ft myers / SW florida,5950,2009.0,toyota,excellent,4 cylinders,gas,92800.0,clean,automatic,fwd,mid-size,sedan,custom
163029,ft myers / SW florida,31000,2005.0,ford,excellent,8 cylinders,gas,11629.0,clean,manual,rwd,compact,coupe,green
164119,ft myers / SW florida,7950,2013.0,honda,like new,4 cylinders,gas,99000.0,clean,automatic,rwd,full-size,sedan,silver
164121,ft myers / SW florida,6950,2012.0,kia,like new,4 cylinders,gas,140000.0,clean,automatic,fwd,full-size,SUV,grey
164161,ft myers / SW florida,5500,2008.0,ford,excellent,6 cylinders,gas,142000.0,clean,automatic,fwd,full-size,SUV,white
164246,ft myers / SW florida,3400,2003.0,toyota,excellent,6 cylinders,gas,152.0,clean,automatic,fwd,full-size,mini-van,red
164253,ft myers / SW florida,28900,1978.0,chevrolet,like new,8 cylinders,gas,96600.0,clean,automatic,rwd,full-size,coupe,blue
164270,ft myers / SW florida,11240,2013.0,volkswagen,excellent,5 cylinders,gas,49842.0,clean,automatic,fwd,mid-size,sedan,silver
164289,ft myers / SW florida,6200,2006.0,honda,excellent,4 cylinders,gas,102.0,clean,automatic,fwd,full-size,SUV,silver
164291,ft myers / SW florida,12900,2016.0,nissan,like new,4 cylinders,gas,58000.0,clean,automatic,fwd,full-size,sedan,white
164314,ft myers / SW florida,19995,2014.0,cadillac,like new,6 cylinders,gas,20750.0,clean,automatic,rwd,mid-size,coupe,custom
164316,ft myers / SW florida,3300,2002.0,bmw,excellent,4 cylinders,gas,159.0,clean,automatic,fwd,full-size,sedan,grey
164318,ft myers / SW florida,39900,2016.0,audi,excellent,4 cylinders,gas,7556.0,clean,automatic,4wd,sub-compact,convertible,black
164439,ft myers / SW florida,4499,2004.0,volvo,new,6 cylinders,gas,85000.0,clean,automatic,fwd,full-size,sedan,red
164669,ft myers / SW florida,7399,2013.0,mazda,like new,4 cylinders,gas,137000.0,clean,automatic,fwd,full-size,SUV,red
164770,ft myers / SW florida,8999,2007.0,pontiac,excellent,4 cylinders,gas,72667.0,clean,automatic,rwd,compact,convertible,yellow
164774,ft myers / SW florida,12999,2017.0,ram,excellent,6 cylinders,gas,84008.0,clean,automatic,rwd,full-size,pickup,white
164776,ft myers / SW florida,8500,2014.0,chevrolet,excellent,4 cylinders,gas,56838.0,clean,manual,fwd,full-size,sedan,black
164785,ft myers / SW florida,15000,2011.0,lexus,like new,6 cylinders,gas,25792.0,clean,automatic,rwd,full-size,sedan,red
164850,ft myers / SW florida,15490,2017.0,dodge,excellent,6 cylinders,gas,117000.0,rebuilt,automatic,fwd,full-size,mini-van,white
164887,ft myers / SW florida,15490,2017.0,dodge,excellent,6 cylinders,gas,117000.0,rebuilt,automatic,fwd,full-size,mini-van,white
165135,ft myers / SW florida,1700,1994.0,bmw,fair,4 cylinders,gas,183000.0,clean,automatic,rwd,compact,sedan,white
165769,ft myers / SW florida,8000,2010.0,lexus,like new,6 cylinders,gas,129.0,clean,automatic,rwd,compact,sedan,black
165866,ft myers / SW florida,17900,2013.0,chevrolet,excellent,8 cylinders,gas,114971.0,clean,automatic,4wd,full-size,pickup,red
166285,ft myers / SW florida,7500,2014.0,mazda,good,4 cylinders,gas,107000.0,clean,automatic,fwd,compact,sedan,white
166408,ft myers / SW florida,1000,2009.0,saturn,fair,6 cylinders,gas,156250.0,clean,automatic,4wd,mid-size,SUV,red
166547,ft myers / SW florida,6888,2015.0,fiat,excellent,4 cylinders,gas,72128.0,clean,automatic,fwd,compact,coupe,orange
167682,ft myers / SW florida,19500,1966.0,ford,excellent,8 cylinders,gas,500.0,clean,automatic,rwd,full-size,truck,yellow
167692,ft myers / SW florida,8977,2008.0,ford,good,8 cylinders,gas,146047.0,clean,automatic,rwd,full-size,van,white
167735,ft myers / SW florida,5650,2009.0,pontiac,excellent,4 cylinders,gas,90000.0,clean,automatic,fwd,compact,hatchback,blue
168077,ft myers / SW florida,16500,2013.0,bmw,like new,4 cylinders,gas,55000.0,clean,automatic,rwd,full-size,SUV,custom
168176,ft myers / SW florida,3500,2008.0,mercury,good,6 cylinders,gas,138500.0,clean,automatic,fwd,mid-size,SUV,grey
168373,ft myers / SW florida,7999,2009.0,cadillac,excellent,6 cylinders,gas,116073.0,clean,automatic,fwd,full-size,SUV,silver
168377,ft myers / SW florida,8750,2007.0,bmw,excellent,6 cylinders,gas,89798.0,clean,automatic,rwd,mid-size,SUV,white
168391,ft myers / SW florida,3800,2003.0,dodge,excellent,6 cylinders,gas,114000.0,clean,automatic,fwd,mid-size,mini-van,green
168399,ft myers / SW florida,33900,2015.0,chevrolet,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
168430,ft myers / SW florida,18200,2014.0,cadillac,like new,6 cylinders,gas,43000.0,clean,automatic,fwd,full-size,sedan,silver
168461,ft myers / SW florida,7490,2012.0,nissan,excellent,4 cylinders,gas,103424.0,clean,manual,fwd,mid-size,sedan,grey
168472,ft myers / SW florida,7990,2011.0,hyundai,excellent,4 cylinders,gas,103504.0,clean,automatic,fwd,mid-size,SUV,blue
168474,ft myers / SW florida,8990,2015.0,hyundai,excellent,4 cylinders,gas,107426.0,clean,automatic,fwd,mid-size,sedan,black
168485,ft myers / SW florida,1,2017.0,honda,excellent,4 cylinders,gas,67528.0,lien,automatic,fwd,compact,coupe,silver
168491,ft myers / SW florida,19995,2014.0,cadillac,like new,6 cylinders,gas,20750.0,clean,automatic,rwd,mid-size,coupe,custom
168689,ft myers / SW florida,11998,2011.0,nissan,excellent,8 cylinders,gas,122305.0,clean,automatic,rwd,full-size,SUV,grey
168690,ft myers / SW florida,10298,2014.0,nissan,excellent,6 cylinders,gas,112785.0,clean,automatic,fwd,mid-size,SUV,silver
168733,ft myers / SW florida,1,2004.0,mercedes-benz,good,8 cylinders,gas,150000.0,clean,automatic,rwd,mid-size,sedan,black
168926,gainesville,32500,1970.0,chevrolet,excellent,8 cylinders,gas,1000.0,clean,manual,rwd,full-size,pickup,red
168976,gainesville,9995,2005.0,toyota,excellent,8 cylinders,gas,188653.0,clean,automatic,rwd,full-size,pickup,grey
169217,gainesville,9000,2004.0,chevrolet,excellent,6 cylinders,gas,130000.0,clean,automatic,rwd,full-size,truck,green
169252,heartland florida,17900,2013.0,chevrolet,excellent,8 cylinders,gas,114971.0,clean,automatic,4wd,full-size,pickup,red
169653,jacksonville,11500,2012.0,honda,good,6 cylinders,gas,163779.0,clean,automatic,fwd,full-size,mini-van,white
169674,jacksonville,1,1965.0,ford,good,8 cylinders,gas,70.0,clean,automatic,rwd,full-size,pickup,orange
169681,jacksonville,4000,2008.0,audi,good,4 cylinders,gas,85750.0,clean,automatic,4wd,mid-size,convertible,blue
169732,jacksonville,35000,2017.0,ram,excellent,6 cylinders,diesel,23000.0,clean,automatic,4wd,full-size,truck,white
169829,jacksonville,36000,2020.0,jeep,like new,6 cylinders,gas,1600.0,clean,automatic,4wd,mid-size,SUV,white
169959,jacksonville,5000,2011.0,nissan,excellent,4 cylinders,gas,97000.0,clean,automatic,fwd,compact,sedan,black
170065,jacksonville,4900,2010.0,honda,excellent,4 cylinders,gas,173000.0,clean,automatic,fwd,compact,sedan,white
170067,jacksonville,4500,2010.0,chevrolet,good,6 cylinders,gas,167000.0,clean,automatic,fwd,mid-size,sedan,black
170071,jacksonville,4200,2008.0,ford,excellent,4 cylinders,gas,123000.0,clean,automatic,fwd,compact,sedan,red
170080,jacksonville,11998,2015.0,mini,excellent,4 cylinders,gas,90000.0,clean,automatic,fwd,compact,hatchback,blue
170092,jacksonville,12950,2011.0,nissan,good,8 cylinders,gas,98450.0,clean,automatic,rwd,full-size,SUV,grey
170093,jacksonville,9900,2013.0,nissan,excellent,6 cylinders,gas,127272.0,clean,automatic,fwd,full-size,sedan,silver
170094,jacksonville,5200,2005.0,toyota,excellent,4 cylinders,gas,123000.0,clean,automatic,fwd,compact,coupe,white
170096,jacksonville,4900,2008.0,honda,excellent,4 cylinders,hybrid,150000.0,clean,automatic,fwd,compact,sedan,white
170104,jacksonville,17495,2012.0,ford,like new,6 cylinders,gas,178288.0,clean,automatic,4wd,full-size,pickup,red
170114,jacksonville,36795,2017.0,chevrolet,like new,8 cylinders,gas,28873.0,clean,automatic,4wd,full-size,pickup,black
170116,jacksonville,19950,2009.0,ford,like new,8 cylinders,gas,94282.0,clean,automatic,4wd,full-size,pickup,red
170130,jacksonville,5999,2009.0,cadillac,excellent,6 cylinders,gas,135534.0,clean,automatic,rwd,mid-size,SUV,silver
170154,jacksonville,4200,2012.0,chevrolet,good,6 cylinders,gas,117123.0,clean,automatic,fwd,full-size,sedan,white
170155,jacksonville,4200,2011.0,chevrolet,good,6 cylinders,gas,113123.0,clean,automatic,fwd,full-size,sedan,white
170163,jacksonville,15900,2012.0,ford,excellent,8 cylinders,gas,100757.0,clean,automatic,rwd,full-size,SUV,brown
170221,jacksonville,10588,2015.0,nissan,like new,4 cylinders,gas,138870.0,clean,automatic,fwd,compact,pickup,white
170224,jacksonville,5188,2010.0,nissan,good,4 cylinders,gas,271000.0,clean,automatic,fwd,compact,pickup,white
170235,jacksonville,2895,2005.0,chrysler,good,6 cylinders,gas,177123.0,clean,automatic,fwd,compact,mini-van,blue
170294,jacksonville,0,2014.0,ford,good,4 cylinders,gas,75210.0,clean,automatic,fwd,full-size,van,white
170303,jacksonville,17395,2011.0,ram,excellent,8 cylinders,gas,102108.0,clean,automatic,4wd,full-size,truck,brown
170304,jacksonville,36395,2017.0,chevrolet,like new,8 cylinders,gas,36482.0,clean,automatic,4wd,full-size,truck,black
170362,jacksonville,34950,2016.0,chevrolet,excellent,8 cylinders,gas,37296.0,clean,automatic,4wd,full-size,truck,black
170364,jacksonville,15831,2017.0,toyota,like new,4 cylinders,gas,45077.0,clean,automatic,fwd,full-size,sedan,silver
170365,jacksonville,15499,2015.0,gmc,excellent,8 cylinders,gas,122000.0,clean,automatic,rwd,full-size,van,yellow
