,Unnamed: 0,X,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,mileage,manufacturer_luxury,manufacturer_normal,condition_excellent,condition_fair,condition_good,condition_like new,condition_new,condition_salvage,cylinders_3 cylinders,cylinders_4 cylinders,cylinders_5 cylinders,cylinders_6 cylinders,cylinders_8 cylinders,cylinders_10 cylinders,cylinders_12 cylinders,cylinders_other,fuel_diesel,fuel_electric,fuel_gas,fuel_hybrid,fuel_other,title_status_clean,title_status_lien,title_status_missing,title_status_parts only,title_status_rebuilt,title_status_salvage,transmission_automatic,transmission_manual,transmission_other,drive_4wd,drive_fwd,drive_rwd,size_compact,size_full-size,size_mid-size,size_sub-compact,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_SUV,type_truck,type_van,type_wagon,paint_color_black,paint_color_blue,paint_color_brown,paint_color_custom,paint_color_green,paint_color_grey,paint_color_orange,paint_color_purple,paint_color_red,paint_color_silver,paint_color_white,paint_color_yellow,mileage_average,mileage_high,mileage_low,mileage_vh,log_price
65,66,65,7700,10,normal,like new,4 cylinders,gas,134672.0,clean,automatic,fwd,mid-size,sedan,grey,very-high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.94897560784178
66,67,66,6500,14,normal,good,4 cylinders,gas,176333.0,clean,automatic,fwd,full-size,sedan,blue,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.779557455883731
67,68,67,3500,12,normal,good,4 cylinders,gas,192107.0,clean,automatic,fwd,compact,sedan,grey,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.160518247477501
68,69,68,3995,15,normal,excellent,6 cylinders,gas,122000.0,clean,automatic,fwd,full-size,sedan,silver,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.29279885820037
69,70,69,2495,17,normal,good,4 cylinders,gas,135145.0,clean,manual,fwd,compact,sedan,silver,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.82204400818562
70,71,70,3995,15,normal,excellent,6 cylinders,gas,138018.0,clean,automatic,rwd,full-size,sedan,silver,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.29279885820037
71,72,71,2195,24,normal,good,4 cylinders,gas,221000.0,clean,automatic,fwd,full-size,sedan,white,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.693937325509269
72,73,72,2995,18,normal,excellent,4 cylinders,gas,88000.0,clean,automatic,fwd,mid-size,sedan,silver,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.00469951054955
73,74,73,3700,14,normal,good,6 cylinders,gas,118000.0,clean,automatic,fwd,mid-size,sedan,blue,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.216088098632321
74,75,74,14000,8,luxury,excellent,4 cylinders,gas,83350.0,clean,automatic,rwd,full-size,sedan,black,very-high,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.546812608597401
75,76,75,5995,10,normal,like new,4 cylinders,gas,149904.0,clean,automatic,fwd,compact,sedan,black,very-high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.69868106746161
76,77,76,18800,8,normal,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.841612148818038
77,78,77,19600,4,normal,like new,4 cylinders,gas,73000.0,clean,automatic,fwd,full-size,sedan,white,very-high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.88328484521861
78,79,78,6999,10,normal,like new,4 cylinders,gas,168984.0,clean,automatic,fwd,full-size,mini-van,white,very-high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.85352256068954
79,80,79,3500,19,normal,good,4 cylinders,gas,125805.0,clean,automatic,fwd,compact,coupe,red,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.160518247477501
80,81,80,7800,14,normal,excellent,6 cylinders,gas,75000.0,clean,automatic,rwd,full-size,SUV,white,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.96187901267768
81,82,81,10000,18,normal,excellent,8 cylinders,diesel,286000.0,clean,automatic,4wd,full-size,truck,white,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.21034037197618
82,83,82,7995,15,normal,excellent,6 cylinders,gas,115194.0,clean,automatic,rwd,full-size,sedan,grey,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.98657162526805
83,84,83,37999,9,normal,excellent,8 cylinders,diesel,69123.0,clean,automatic,4wd,full-size,truck,black,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5453151225728
84,85,84,7495,15,normal,excellent,4 cylinders,gas,86181.0,clean,automatic,rwd,sub-compact,sedan,silver,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.9219914105367
85,86,85,7999,8,normal,excellent,6 cylinders,gas,98653.0,clean,automatic,fwd,mid-size,mini-van,white,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.987071812848821
86,87,86,8999,9,normal,good,4 cylinders,gas,80680.0,clean,automatic,fwd,mid-size,SUV,black,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.10486873903395
87,88,87,5999,13,normal,excellent,8 cylinders,gas,126333.0,clean,automatic,rwd,full-size,sedan,red,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.699348067653089
88,89,88,15999,2,normal,excellent,6 cylinders,gas,33115.0,clean,automatic,fwd,mid-size,SUV,red,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.68028149926871
89,90,89,9800,29,normal,excellent,6 cylinders,gas,120000.0,clean,manual,rwd,compact,other,white,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.19013766465866
90,91,90,5950,8,normal,like new,6 cylinders,gas,119000.0,clean,automatic,fwd,full-size,van,silver,very-high,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.69114649853968
91,92,91,6000,19,normal,good,8 cylinders,gas,132650.0,clean,automatic,4wd,full-size,pickup,white,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.699514748210191
92,93,92,9950,25,normal,good,8 cylinders,gas,72000.0,clean,automatic,rwd,full-size,coupe,white,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.20532783015264
93,94,93,11500,34,normal,good,4 cylinders,gas,127500.0,clean,manual,4wd,mid-size,truck,blue,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.35010231435134
94,95,94,5995,8,normal,excellent,4 cylinders,gas,96781.0,clean,automatic,fwd,compact,hatchback,red,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.69868106746161
95,96,95,8299,16,normal,excellent,6 cylinders,gas,98643.0,clean,automatic,rwd,compact,coupe,red,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.02389030459845
96,97,96,1,3,luxury,excellent,8 cylinders,gas,41287.0,clean,automatic,4wd,full-size,SUV,black,high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
97,98,97,1,6,normal,excellent,4 cylinders,gas,63494.0,clean,manual,4wd,compact,sedan,blue,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
98,99,98,1,5,normal,excellent,10 cylinders,gas,60717.0,clean,other,4wd,full-size,truck,grey,very-high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
99,100,99,1,0,normal,excellent,10 cylinders,gas,17879.0,clean,other,4wd,compact,sedan,grey,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
100,101,100,1,2,normal,excellent,8 cylinders,gas,20316.0,clean,automatic,rwd,mid-size,coupe,black,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
101,102,101,1,8,normal,excellent,6 cylinders,gas,66000.0,clean,manual,rwd,mid-size,coupe,black,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
102,103,102,1,5,luxury,excellent,10 cylinders,gas,30430.0,clean,other,4wd,mid-size,coupe,white,high,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
103,104,103,1,2,normal,excellent,10 cylinders,gas,34945.0,clean,other,4wd,mid-size,coupe,grey,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
104,105,104,1,4,normal,excellent,10 cylinders,gas,69813.0,clean,other,4wd,compact,sedan,grey,very-high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
105,106,105,2500,16,normal,excellent,6 cylinders,gas,129146.0,clean,manual,rwd,mid-size,truck,brown,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.82404601085629
106,107,106,18900,8,luxury,excellent,8 cylinders,gas,177707.0,clean,automatic,4wd,full-size,SUV,brown,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.84691720104773
107,108,107,28999,4,normal,excellent,8 cylinders,gas,87191.0,clean,automatic,4wd,full-size,truck,custom,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.2750166256154
108,109,108,23900,6,luxury,excellent,8 cylinders,gas,127835.0,clean,automatic,4wd,full-size,SUV,black,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0816337379196
109,110,109,7500,12,normal,excellent,4 cylinders,gas,84835.0,clean,manual,rwd,compact,convertible,silver,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.9226582995244
110,111,110,3900,15,normal,good,6 cylinders,gas,198622.0,clean,automatic,4wd,mid-size,SUV,grey,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.26873183211774
111,112,111,21999,1,normal,excellent,4 cylinders,gas,21855.0,clean,automatic,rwd,full-size,SUV,silver,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.998752276761909
112,113,112,34999,5,normal,excellent,8 cylinders,gas,40561.0,clean,automatic,4wd,full-size,SUV,custom,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.463074768634801
113,114,113,6295,14,normal,excellent,6 cylinders,gas,126158.0,clean,automatic,fwd,full-size,sedan,silver,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.74751094647845
114,115,114,7995,9,normal,excellent,4 cylinders,gas,141135.0,clean,automatic,fwd,full-size,sedan,silver,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.98657162526805
115,116,115,5695,10,normal,excellent,4 cylinders,gas,116873.0,clean,automatic,fwd,mid-size,sedan,white,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.64734387588128
116,117,116,6395,9,normal,excellent,4 cylinders,gas,95583.0,clean,automatic,fwd,full-size,SUV,white,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.76327171401294
117,118,117,7095,10,normal,excellent,4 cylinders,gas,142992.0,clean,automatic,fwd,full-size,sedan,grey,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.86714558959414
118,119,118,32500,25,normal,like new,6 cylinders,diesel,130000.0,clean,manual,rwd,full-size,truck,black,very-high,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.3889953683178
119,120,119,7995,9,normal,excellent,4 cylinders,gas,130320.0,clean,automatic,4wd,full-size,sedan,grey,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.98657162526805
120,121,120,2500,14,normal,good,6 cylinders,gas,156337.0,clean,automatic,fwd,mid-size,sedan,silver,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.82404601085629
121,122,121,7495,7,normal,excellent,4 cylinders,gas,102550.0,clean,automatic,fwd,mid-size,sedan,grey,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.9219914105367
122,123,122,10800,11,luxury,like new,6 cylinders,gas,64450.0,clean,automatic,rwd,compact,coupe,white,very-high,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.28730141311231
123,124,123,8400,10,normal,excellent,6 cylinders,gas,87000.0,clean,automatic,rwd,mid-size,convertible,red,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.03598698483141
124,125,124,5000,12,normal,good,4 cylinders,gas,190000.0,clean,automatic,fwd,full-size,sedan,black,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.51719319141624
125,126,125,15750,9,luxury,excellent,6 cylinders,gas,84800.0,clean,automatic,rwd,compact,convertible,grey,very-high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.66459564425378
126,127,126,27500,1,normal,excellent,4 cylinders,gas,6288.0,clean,automatic,fwd,mid-size,SUV,grey,low,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.221941283654699
127,128,127,10000,20,luxury,excellent,8 cylinders,gas,93000.0,clean,automatic,rwd,full-size,convertible,white,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.21034037197618
128,129,128,3000,36,normal,fair,8 cylinders,gas,1.0,clean,automatic,rwd,full-size,coupe,white,low,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.00636756765025
129,130,129,14500,5,normal,like new,6 cylinders,gas,124635.0,rebuilt,automatic,rwd,full-size,pickup,white,very-high,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.58190392840867
130,131,130,7500,16,normal,excellent,5 cylinders,gas,98000.0,clean,automatic,rwd,mid-size,pickup,white,very-high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.9226582995244
131,132,131,6799,14,normal,excellent,5 cylinders,gas,76937.0,clean,automatic,fwd,compact,convertible,white,very-high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.82453082152646
132,133,132,3950,14,luxury,excellent,6 cylinders,gas,209000.0,clean,automatic,4wd,full-size,sedan,red,very-high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.28147085789517
