,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
2531,53900,1.0,normal,excellent,8 cylinders,gas,23364.0,clean,automatic,rwd,full-size,SUV,silver
2532,7900,18.0,normal,excellent,6 cylinders,gas,224000.0,clean,automatic,rwd,mid-size,pickup,silver
2533,2750,13.0,normal,fair,4 cylinders,gas,190000.0,clean,automatic,fwd,compact,sedan,grey
2534,75900,0.0,luxury,excellent,8 cylinders,gas,8556.0,clean,automatic,4wd,full-size,SUV,black
2535,4950,12.0,normal,excellent,6 cylinders,gas,117500.0,clean,automatic,fwd,mid-size,convertible,red
2536,5500,17.0,luxury,like new,8 cylinders,gas,47843.0,clean,automatic,rwd,mid-size,sedan,silver
2537,13500,13.0,luxury,like new,8 cylinders,gas,57942.0,clean,automatic,rwd,full-size,sedan,grey
2538,14900,3.0,normal,like new,4 cylinders,gas,69.0,clean,automatic,fwd,mid-size,SUV,grey
2539,8900,10.0,normal,good,6 cylinders,gas,92000.0,clean,automatic,fwd,full-size,sedan,red
2540,6900,24.0,normal,good,6 cylinders,gas,91450.0,clean,automatic,rwd,full-size,pickup,blue
2541,9600,8.0,normal,good,4 cylinders,gas,64200.0,clean,automatic,fwd,compact,coupe,silver
2542,2600,15.0,normal,good,4 cylinders,gas,163000.0,clean,automatic,4wd,mid-size,SUV,silver
2543,4500,19.0,normal,excellent,6 cylinders,gas,123345.0,clean,automatic,fwd,mid-size,coupe,white
2544,4995,11.0,normal,excellent,4 cylinders,gas,93065.0,clean,automatic,fwd,mid-size,wagon,white
2545,15995,7.0,luxury,excellent,8 cylinders,gas,135608.0,clean,automatic,rwd,full-size,SUV,red
2546,9995,7.0,normal,excellent,4 cylinders,gas,120970.0,clean,automatic,fwd,full-size,SUV,black
2547,7200,10.0,normal,excellent,4 cylinders,gas,90000.0,clean,automatic,fwd,full-size,sedan,grey
2548,19500,1.0,normal,like new,4 cylinders,gas,17400.0,clean,automatic,4wd,mid-size,SUV,black
2549,14800,14.0,normal,excellent,8 cylinders,gas,180556.0,clean,automatic,4wd,full-size,pickup,white
2550,6500,46.0,normal,good,4 cylinders,gas,88000.0,clean,manual,rwd,compact,coupe,blue
2551,7800,15.0,luxury,excellent,8 cylinders,gas,165000.0,clean,automatic,rwd,full-size,sedan,black
2552,13900,15.0,normal,good,8 cylinders,diesel,191793.0,clean,automatic,4wd,full-size,pickup,white
2553,28950,6.0,normal,excellent,8 cylinders,gas,85383.0,clean,automatic,4wd,full-size,truck,black
2554,1,11.0,normal,excellent,4 cylinders,gas,135202.0,clean,automatic,fwd,mid-size,coupe,custom
2555,1,5.0,normal,excellent,4 cylinders,gas,97151.0,clean,automatic,fwd,mid-size,coupe,silver
2556,34950,1.0,normal,excellent,8 cylinders,gas,42125.0,clean,automatic,4wd,full-size,truck,white
2557,17395,9.0,normal,excellent,8 cylinders,gas,102108.0,clean,automatic,4wd,full-size,truck,brown
2558,30950,6.0,normal,excellent,8 cylinders,gas,118200.0,clean,automatic,4wd,full-size,truck,silver
2559,14450,12.0,normal,good,8 cylinders,gas,158000.0,clean,automatic,4wd,full-size,truck,white
2560,1,14.0,normal,excellent,4 cylinders,gas,105850.0,clean,automatic,fwd,mid-size,SUV,red
2561,1,13.0,normal,excellent,4 cylinders,gas,63779.0,clean,automatic,fwd,mid-size,coupe,custom
2562,1,14.0,normal,excellent,6 cylinders,gas,97496.0,clean,automatic,rwd,full-size,SUV,grey
2563,38450,2.0,normal,excellent,8 cylinders,gas,32364.0,clean,automatic,4wd,full-size,truck,brown
2564,3000,15.0,normal,good,8 cylinders,gas,202000.0,clean,automatic,fwd,full-size,SUV,black
2565,1,10.0,normal,excellent,4 cylinders,gas,97496.0,clean,automatic,fwd,mid-size,coupe,red
2566,8500,6.0,normal,excellent,4 cylinders,gas,112000.0,clean,automatic,4wd,mid-size,SUV,silver
2567,7900,12.0,normal,like new,8 cylinders,gas,138000.0,clean,automatic,rwd,full-size,truck,black
2568,2500,15.0,normal,good,4 cylinders,gas,159000.0,clean,automatic,fwd,mid-size,convertible,brown
2569,2500,20.0,luxury,excellent,8 cylinders,gas,154000.0,clean,automatic,fwd,full-size,sedan,red
2570,3500,14.0,normal,good,4 cylinders,gas,180280.0,clean,automatic,fwd,full-size,sedan,red
2571,8900,10.0,normal,excellent,4 cylinders,hybrid,96128.0,clean,automatic,fwd,full-size,hatchback,grey
2572,9500,24.0,normal,excellent,8 cylinders,diesel,234144.0,clean,manual,rwd,full-size,truck,white
2573,4300,14.0,luxury,good,6 cylinders,gas,133200.0,clean,automatic,rwd,full-size,sedan,grey
2574,1,16.0,luxury,excellent,6 cylinders,gas,157489.0,clean,automatic,fwd,mid-size,coupe,black
2575,1,8.0,normal,excellent,4 cylinders,gas,109091.0,clean,automatic,fwd,mid-size,coupe,blue
2576,1,12.0,normal,excellent,4 cylinders,gas,103556.0,clean,automatic,fwd,mid-size,coupe,blue
2577,52000,0.0,normal,like new,8 cylinders,gas,4200.0,lien,automatic,4wd,full-size,truck,grey
2578,20900,12.0,normal,excellent,8 cylinders,diesel,127724.0,clean,automatic,4wd,full-size,truck,white
2579,103999,4.0,luxury,excellent,12 cylinders,gas,34232.0,clean,automatic,4wd,full-size,SUV,white
2580,11900,9.0,luxury,excellent,4 cylinders,gas,116030.0,clean,automatic,4wd,full-size,SUV,blue
2581,11900,7.0,normal,excellent,6 cylinders,gas,114552.0,clean,automatic,fwd,full-size,SUV,blue
2582,14900,8.0,luxury,excellent,6 cylinders,gas,124174.0,clean,automatic,rwd,full-size,sedan,black
2583,37999,2.0,normal,excellent,8 cylinders,gas,20316.0,clean,automatic,rwd,mid-size,coupe,black
2584,13900,8.0,luxury,excellent,4 cylinders,gas,116742.0,clean,automatic,4wd,full-size,coupe,black
2585,11900,7.0,normal,excellent,4 cylinders,gas,59511.0,clean,automatic,fwd,full-size,SUV,blue
2586,9900,8.0,normal,excellent,6 cylinders,gas,90376.0,clean,automatic,fwd,full-size,SUV,silver
2587,8699,10.0,luxury,excellent,6 cylinders,gas,82380.0,clean,automatic,rwd,full-size,sedan,silver
2588,16900,7.0,luxury,excellent,6 cylinders,gas,99573.0,clean,automatic,4wd,full-size,sedan,grey
2589,9699,7.0,normal,excellent,4 cylinders,gas,74305.0,clean,automatic,fwd,full-size,coupe,black
2590,7499,10.0,normal,excellent,6 cylinders,gas,112145.0,clean,automatic,fwd,full-size,sedan,black
2591,15900,6.0,normal,excellent,6 cylinders,gas,98921.0,clean,automatic,rwd,full-size,SUV,black
2592,11900,9.0,normal,excellent,6 cylinders,gas,105347.0,clean,automatic,rwd,full-size,coupe,red
2593,25999,1.0,normal,excellent,6 cylinders,gas,17560.0,clean,automatic,rwd,mid-size,coupe,black
2594,9900,6.0,normal,excellent,3 cylinders,gas,71007.0,clean,manual,fwd,compact,hatchback,black
2595,12500,11.0,normal,excellent,8 cylinders,gas,93737.0,clean,automatic,4wd,full-size,SUV,black
2596,18900,5.0,normal,excellent,6 cylinders,gas,103519.0,clean,automatic,fwd,full-size,SUV,grey
2597,17999,8.0,normal,excellent,8 cylinders,gas,43099.0,clean,automatic,rwd,full-size,SUV,black
2598,21900,8.0,luxury,like new,6 cylinders,diesel,96121.0,clean,automatic,4wd,full-size,sedan,blue
2599,4700,9.0,normal,good,4 cylinders,gas,217000.0,clean,automatic,4wd,compact,wagon,silver
2600,11995,6.0,normal,excellent,4 cylinders,gas,102139.0,clean,automatic,fwd,mid-size,SUV,black
2601,12500,7.0,normal,excellent,6 cylinders,diesel,160136.0,clean,automatic,4wd,mid-size,SUV,blue
2602,7990,15.0,normal,excellent,8 cylinders,gas,178038.0,clean,automatic,4wd,full-size,truck,black
2603,8700,8.0,normal,good,6 cylinders,gas,107200.0,clean,automatic,rwd,full-size,convertible,black
2604,13485,6.0,normal,like new,4 cylinders,hybrid,41584.0,clean,automatic,fwd,compact,hatchback,white
2605,2200,28.0,luxury,good,8 cylinders,gas,158000.0,clean,automatic,rwd,compact,convertible,white
2606,36450,4.0,normal,like new,8 cylinders,gas,37263.0,clean,automatic,4wd,full-size,truck,red
2607,38495,3.0,normal,like new,8 cylinders,gas,28000.0,clean,automatic,rwd,full-size,truck,black
2608,8300,4.0,normal,excellent,4 cylinders,gas,42000.0,rebuilt,automatic,fwd,compact,SUV,black
2609,3400,9.0,normal,good,4 cylinders,gas,165867.0,clean,automatic,fwd,mid-size,sedan,grey
2610,600,14.0,normal,good,6 cylinders,gas,263.0,clean,automatic,4wd,mid-size,SUV,custom
2611,600,14.0,normal,good,6 cylinders,gas,263.0,clean,automatic,4wd,mid-size,SUV,custom
2612,3998,16.0,normal,good,6 cylinders,gas,163000.0,clean,automatic,fwd,mid-size,sedan,black
2613,6300,15.0,normal,excellent,6 cylinders,gas,121850.0,clean,automatic,fwd,mid-size,sedan,white
2614,4800,9.0,normal,good,4 cylinders,gas,180000.0,clean,automatic,fwd,mid-size,sedan,grey
2615,14500,3.0,normal,excellent,4 cylinders,gas,37270.0,clean,automatic,fwd,mid-size,SUV,black
2616,5500,14.0,normal,fair,8 cylinders,gas,158206.0,clean,automatic,rwd,full-size,van,white
2617,17800,8.0,normal,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white
2618,4750,14.0,luxury,good,6 cylinders,gas,153000.0,clean,automatic,rwd,mid-size,coupe,silver
2619,5900,13.0,normal,excellent,4 cylinders,hybrid,159155.0,clean,automatic,fwd,full-size,hatchback,grey
2620,28000,9.0,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
2621,27500,9.0,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
2622,33900,5.0,normal,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
2623,7800,15.0,luxury,excellent,8 cylinders,gas,165000.0,clean,automatic,rwd,full-size,sedan,black
2624,11900,12.0,luxury,excellent,8 cylinders,gas,129508.0,clean,automatic,4wd,full-size,SUV,blue
2625,7999,12.0,normal,excellent,6 cylinders,gas,156000.0,clean,automatic,4wd,full-size,SUV,black
2626,22990,12.0,normal,good,8 cylinders,gas,48474.0,clean,automatic,rwd,full-size,truck,white
2627,15990,12.0,normal,good,8 cylinders,gas,143633.0,clean,automatic,rwd,full-size,truck,white
2628,14990,12.0,normal,good,8 cylinders,gas,109026.0,clean,automatic,rwd,full-size,truck,white
2629,34990,7.0,normal,good,8 cylinders,diesel,52065.0,clean,automatic,rwd,full-size,truck,white
2630,9990,15.0,normal,good,6 cylinders,gas,51365.0,clean,automatic,rwd,mid-size,van,white
2631,15990,8.0,normal,good,8 cylinders,gas,67820.0,clean,automatic,rwd,full-size,truck,white
2632,4800,18.0,normal,good,8 cylinders,gas,219000.0,clean,automatic,rwd,full-size,SUV,black
2633,9999,13.0,luxury,excellent,8 cylinders,gas,128000.0,clean,automatic,rwd,full-size,sedan,white
2634,20990,8.0,normal,excellent,8 cylinders,gas,179900.0,clean,automatic,4wd,full-size,pickup,silver
2635,2650,18.0,normal,excellent,6 cylinders,gas,193000.0,clean,automatic,fwd,mid-size,SUV,silver
2636,3995,12.0,normal,excellent,4 cylinders,gas,123000.0,clean,automatic,fwd,mid-size,SUV,white
2637,1,6.0,normal,excellent,10 cylinders,gas,43688.0,clean,other,4wd,mid-size,coupe,green
2638,1,8.0,normal,excellent,6 cylinders,gas,66000.0,clean,manual,rwd,mid-size,coupe,black
2639,1,3.0,normal,excellent,10 cylinders,gas,36507.0,clean,other,4wd,mid-size,coupe,grey
2640,1,5.0,normal,excellent,6 cylinders,gas,45244.0,clean,automatic,4wd,mid-size,coupe,black
2641,1,4.0,normal,excellent,6 cylinders,gas,36638.0,clean,other,rwd,mid-size,coupe,custom
2642,1,2.0,luxury,excellent,10 cylinders,gas,36225.0,clean,other,4wd,compact,sedan,silver
2643,1,3.0,normal,excellent,4 cylinders,gas,33934.0,clean,automatic,rwd,mid-size,coupe,grey
2644,1,2.0,normal,excellent,10 cylinders,gas,34945.0,clean,other,4wd,mid-size,coupe,grey
2645,1,5.0,luxury,excellent,10 cylinders,gas,63600.0,clean,other,4wd,compact,sedan,white
2646,8950,18.0,normal,like new,6 cylinders,gas,171277.0,clean,manual,4wd,mid-size,SUV,white
2647,4995,11.0,normal,excellent,4 cylinders,gas,93065.0,clean,automatic,fwd,mid-size,wagon,white
2648,15995,7.0,luxury,excellent,8 cylinders,gas,135608.0,clean,automatic,rwd,full-size,SUV,red
2649,9995,7.0,normal,excellent,4 cylinders,gas,120970.0,clean,automatic,fwd,full-size,SUV,black
2650,6300,12.0,luxury,good,6 cylinders,gas,157300.0,clean,automatic,4wd,full-size,SUV,grey
2651,9900,9.0,luxury,excellent,6 cylinders,gas,116570.0,clean,automatic,rwd,full-size,sedan,silver
2652,9900,8.0,normal,excellent,4 cylinders,gas,86398.0,clean,automatic,fwd,full-size,sedan,grey
2653,19900,7.0,normal,excellent,6 cylinders,gas,186671.0,clean,automatic,4wd,full-size,truck,white
2654,16900,7.0,normal,excellent,8 cylinders,gas,109089.0,clean,automatic,rwd,full-size,SUV,silver
2655,20900,8.0,luxury,excellent,6 cylinders,diesel,138121.0,clean,automatic,4wd,full-size,van,white
2656,16900,7.0,luxury,excellent,6 cylinders,gas,100343.0,clean,automatic,fwd,full-size,sedan,black
2657,12900,11.0,luxury,excellent,5 cylinders,gas,117039.0,clean,automatic,fwd,full-size,SUV,black
2658,13599,7.0,normal,excellent,4 cylinders,gas,87960.0,clean,automatic,fwd,full-size,SUV,silver
2659,18599,9.0,luxury,excellent,8 cylinders,gas,116018.0,clean,automatic,4wd,full-size,SUV,white
2660,13900,8.0,luxury,excellent,6 cylinders,gas,135064.0,clean,automatic,rwd,full-size,sedan,custom
2661,8000,7.0,normal,excellent,5 cylinders,gas,82000.0,clean,automatic,fwd,full-size,sedan,red
2662,7999,10.0,normal,excellent,6 cylinders,gas,138000.0,clean,automatic,4wd,mid-size,SUV,silver
2663,37999,9.0,normal,excellent,8 cylinders,diesel,69123.0,clean,automatic,rwd,full-size,truck,black
2664,24950,5.0,normal,like new,6 cylinders,gas,98235.0,clean,automatic,4wd,full-size,pickup,white
2665,21495,6.0,normal,like new,8 cylinders,gas,84991.0,clean,automatic,rwd,full-size,pickup,silver
2666,27950,6.0,normal,like new,8 cylinders,gas,104248.0,clean,automatic,4wd,full-size,pickup,black
2667,7950,12.0,normal,good,8 cylinders,diesel,301000.0,clean,automatic,rwd,full-size,truck,white
2668,7899,8.0,normal,excellent,4 cylinders,gas,104092.0,clean,automatic,fwd,mid-size,SUV,white
2669,3999,13.0,normal,excellent,6 cylinders,gas,178597.0,clean,automatic,4wd,mid-size,wagon,silver
2670,22995,10.0,normal,good,8 cylinders,gas,122686.0,clean,automatic,rwd,full-size,van,white
2671,3995,12.0,normal,excellent,6 cylinders,gas,140775.0,clean,automatic,fwd,mid-size,mini-van,orange
2672,6995,7.0,normal,like new,6 cylinders,gas,134000.0,clean,automatic,fwd,mid-size,SUV,grey
2673,34950,4.0,normal,like new,8 cylinders,gas,39939.0,clean,automatic,4wd,full-size,pickup,blue
2674,35950,4.0,normal,like new,8 cylinders,gas,38268.0,clean,automatic,4wd,full-size,pickup,red
2675,5000,5.0,normal,good,4 cylinders,gas,107000.0,clean,automatic,fwd,mid-size,sedan,blue
2676,10500,7.0,normal,good,6 cylinders,gas,95800.0,clean,automatic,rwd,full-size,van,white
2677,18995,13.0,normal,good,6 cylinders,gas,41966.0,clean,automatic,fwd,compact,van,blue
2678,32950,4.0,normal,like new,8 cylinders,gas,98943.0,clean,automatic,4wd,full-size,pickup,black
2679,15950,10.0,normal,like new,6 cylinders,gas,9797.0,clean,automatic,rwd,full-size,coupe,black
2680,21900,7.0,normal,excellent,8 cylinders,gas,89887.0,clean,automatic,rwd,full-size,coupe,black
2681,17900,8.0,normal,excellent,8 cylinders,gas,138969.0,clean,automatic,4wd,full-size,SUV,black
2682,16699,4.0,normal,excellent,4 cylinders,gas,36743.0,clean,automatic,fwd,full-size,SUV,white
2683,11900,7.0,normal,excellent,4 cylinders,gas,73732.0,clean,automatic,fwd,compact,hatchback,white
2684,9900,6.0,normal,excellent,4 cylinders,gas,64125.0,clean,automatic,fwd,full-size,sedan,white
2685,9975,16.0,normal,excellent,8 cylinders,diesel,250000.0,clean,automatic,4wd,full-size,truck,brown
2686,14800,14.0,normal,excellent,8 cylinders,gas,180556.0,clean,automatic,4wd,full-size,pickup,white
2687,2100,23.0,luxury,good,6 cylinders,gas,175000.0,clean,automatic,fwd,full-size,sedan,green
2688,0,10.0,normal,good,4 cylinders,gas,124700.0,clean,automatic,fwd,mid-size,sedan,silver
2689,7990,13.0,normal,good,8 cylinders,gas,200137.0,clean,automatic,4wd,full-size,truck,brown
2690,6990,10.0,normal,good,6 cylinders,gas,157501.0,clean,automatic,fwd,mid-size,coupe,grey
2691,12990,5.0,normal,excellent,4 cylinders,gas,59586.0,clean,automatic,fwd,full-size,sedan,grey
2692,0,13.0,normal,good,4 cylinders,gas,137400.0,clean,automatic,fwd,mid-size,sedan,red
2693,0,18.0,normal,good,4 cylinders,gas,86300.0,clean,automatic,fwd,compact,SUV,silver
2694,13900,15.0,normal,good,8 cylinders,diesel,191793.0,clean,automatic,4wd,full-size,pickup,white
2695,9000,8.0,luxury,excellent,6 cylinders,gas,92182.0,clean,automatic,fwd,mid-size,sedan,white
2696,22000,5.0,normal,excellent,8 cylinders,gas,88000.0,clean,automatic,rwd,full-size,sedan,custom
2697,1500,21.0,normal,fair,4 cylinders,gas,359785.0,clean,automatic,fwd,compact,SUV,white
2698,17999,5.0,normal,excellent,4 cylinders,gas,62009.0,clean,manual,rwd,mid-size,coupe,silver
2699,16999,5.0,normal,excellent,6 cylinders,gas,40274.0,clean,other,rwd,mid-size,coupe,red
2700,41999,4.0,luxury,excellent,8 cylinders,gas,41665.0,clean,automatic,4wd,full-size,SUV,black
2701,26500,1.0,normal,like new,4 cylinders,gas,15425.0,clean,automatic,fwd,mid-size,SUV,silver
2702,3200,15.0,normal,good,4 cylinders,gas,188645.0,clean,automatic,fwd,mid-size,sedan,red
2703,1,54.0,normal,excellent,8 cylinders,gas,100000.0,clean,automatic,rwd,full-size,sedan,blue
2704,2500,16.0,normal,fair,8 cylinders,gas,266000.0,clean,automatic,4wd,full-size,truck,black
2705,6000,49.0,normal,excellent,4 cylinders,gas,78000.0,clean,manual,rwd,compact,sedan,blue
2706,5000,20.0,normal,excellent,6 cylinders,gas,130000.0,clean,automatic,rwd,mid-size,SUV,silver
2707,85,4.0,normal,good,6 cylinders,gas,121290.0,clean,automatic,fwd,full-size,sedan,silver
2708,85,3.0,normal,good,4 cylinders,gas,92772.0,clean,automatic,fwd,mid-size,sedan,silver
2709,85,14.0,normal,good,8 cylinders,gas,141751.0,clean,automatic,rwd,full-size,SUV,red
2710,11990,10.0,normal,excellent,8 cylinders,gas,129334.0,clean,automatic,rwd,full-size,SUV,white
2711,9990,7.0,normal,excellent,4 cylinders,gas,109252.0,clean,automatic,fwd,mid-size,SUV,brown
2712,3100,15.0,normal,excellent,6 cylinders,gas,103000.0,clean,automatic,rwd,mid-size,SUV,brown
2713,8990,7.0,normal,excellent,4 cylinders,gas,94128.0,clean,automatic,fwd,mid-size,coupe,grey
2714,31990,5.0,luxury,excellent,8 cylinders,gas,52739.0,clean,automatic,4wd,full-size,SUV,black
2715,10999,3.0,normal,excellent,4 cylinders,gas,89166.0,clean,automatic,fwd,compact,sedan,white
2716,23990,6.0,normal,excellent,8 cylinders,gas,109986.0,clean,automatic,rwd,full-size,pickup,white
2717,11990,8.0,normal,excellent,8 cylinders,gas,141306.0,clean,automatic,rwd,full-size,SUV,black
2718,85,6.0,normal,good,4 cylinders,gas,127431.0,clean,automatic,fwd,full-size,hatchback,white
2719,85,7.0,normal,good,4 cylinders,gas,116422.0,clean,automatic,fwd,full-size,sedan,white
2720,1800,25.0,normal,good,8 cylinders,gas,87000.0,clean,automatic,rwd,full-size,pickup,red
2721,12500,7.0,luxury,excellent,6 cylinders,gas,117000.0,clean,automatic,fwd,mid-size,SUV,brown
2722,85,12.0,normal,good,6 cylinders,gas,137099.0,clean,automatic,rwd,full-size,SUV,black
2723,8000,15.0,normal,good,8 cylinders,diesel,124000.0,clean,automatic,rwd,full-size,van,white
2724,3000,18.0,luxury,like new,8 cylinders,gas,165000.0,clean,automatic,fwd,full-size,coupe,silver
2725,4995,13.0,normal,good,6 cylinders,gas,110569.0,clean,automatic,fwd,full-size,sedan,black
2726,8195,3.0,normal,like new,4 cylinders,gas,35475.0,clean,automatic,rwd,compact,sedan,black
2727,20985,1.0,normal,like new,6 cylinders,gas,9558.0,clean,automatic,rwd,full-size,sedan,black
2728,26990,1.0,normal,like new,8 cylinders,gas,26249.0,clean,automatic,4wd,full-size,truck,red
2729,4500,16.0,normal,excellent,6 cylinders,gas,163000.0,clean,automatic,rwd,full-size,SUV,silver
2730,15990,5.0,normal,excellent,4 cylinders,gas,59350.0,clean,automatic,fwd,full-size,SUV,white
2731,17990,7.0,luxury,excellent,6 cylinders,gas,91387.0,clean,automatic,rwd,mid-size,sedan,white
2732,13970,2.0,normal,like new,4 cylinders,gas,30267.0,clean,automatic,fwd,compact,sedan,white
2733,13980,1.0,normal,like new,4 cylinders,gas,3471.0,clean,automatic,fwd,compact,sedan,grey
