,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,mileage
3747,20900,12.0,normal,excellent,8 cylinders,diesel,185527.0,clean,automatic,4wd,full-size,truck,black,very-high
3748,17900,9.0,luxury,excellent,8 cylinders,gas,72513.0,clean,automatic,4wd,full-size,sedan,white,very-high
3749,2800,14.0,normal,excellent,8 cylinders,gas,166626.0,clean,automatic,4wd,full-size,SUV,blue,very-high
3750,14900,6.0,luxury,excellent,4 cylinders,gas,89754.0,clean,automatic,rwd,full-size,sedan,black,very-high
3751,11900,6.0,normal,excellent,6 cylinders,gas,114336.0,clean,automatic,rwd,full-size,sedan,blue,very-high
3752,19900,15.0,normal,excellent,8 cylinders,gas,51715.0,clean,automatic,rwd,full-size,coupe,silver,very-high
3753,8900,7.0,normal,excellent,4 cylinders,gas,99508.0,clean,automatic,fwd,full-size,coupe,black,very-high
3754,11900,6.0,normal,excellent,4 cylinders,gas,71496.0,clean,automatic,fwd,compact,coupe,red,very-high
3755,24900,6.0,normal,excellent,8 cylinders,gas,96069.0,clean,automatic,4wd,full-size,truck,brown,very-high
3756,18900,10.0,luxury,excellent,8 cylinders,gas,113630.0,clean,automatic,4wd,full-size,SUV,white,very-high
3757,5950,10.0,normal,good,4 cylinders,gas,114450.0,clean,automatic,fwd,mid-size,sedan,black,very-high
3758,8500,9.0,normal,excellent,6 cylinders,gas,170040.0,rebuilt,automatic,fwd,mid-size,mini-van,grey,very-high
3759,12500,6.0,normal,good,4 cylinders,gas,54000.0,clean,automatic,fwd,mid-size,SUV,white,very-high
3760,18500,6.0,normal,excellent,8 cylinders,gas,249078.0,clean,automatic,4wd,full-size,pickup,white,very-high
3761,28000,9.0,normal,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white,very-high
3762,17800,8.0,normal,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white,very-high
3763,7999,8.0,normal,good,6 cylinders,gas,158000.0,clean,automatic,rwd,full-size,sedan,grey,very-high
3764,57950,0.0,normal,excellent,8 cylinders,gas,3720.0,clean,automatic,4wd,full-size,pickup,white,low
3765,36495,1.0,normal,like new,8 cylinders,gas,31657.0,clean,automatic,4wd,full-size,pickup,white,high
3766,36950,1.0,normal,like new,8 cylinders,gas,22750.0,clean,automatic,4wd,full-size,pickup,grey,high
3767,8900,13.0,normal,excellent,8 cylinders,gas,191389.0,clean,automatic,rwd,full-size,SUV,black,very-high
3768,33495,2.0,normal,like new,8 cylinders,gas,57217.0,clean,automatic,4wd,full-size,pickup,red,very-high
3769,34950,3.0,normal,like new,8 cylinders,gas,36398.0,clean,automatic,4wd,full-size,pickup,red,high
3770,24295,5.0,normal,like new,8 cylinders,gas,112313.0,clean,automatic,4wd,full-size,pickup,white,very-high
3771,21295,5.0,normal,like new,8 cylinders,gas,104433.0,clean,automatic,rwd,full-size,pickup,silver,very-high
3772,28495,6.0,normal,like new,8 cylinders,gas,112345.0,clean,automatic,4wd,full-size,pickup,blue,very-high
3773,28950,6.0,normal,excellent,8 cylinders,gas,126621.0,clean,automatic,4wd,full-size,pickup,custom,very-high
3774,22950,6.0,normal,like new,6 cylinders,gas,108443.0,clean,automatic,4wd,mid-size,SUV,red,very-high
3775,6700,8.0,normal,good,4 cylinders,gas,199120.0,clean,automatic,fwd,full-size,sedan,grey,very-high
3776,24950,5.0,normal,like new,6 cylinders,gas,98235.0,clean,automatic,4wd,full-size,pickup,white,very-high
3777,21999,5.0,normal,excellent,4 cylinders,gas,96000.0,clean,manual,4wd,full-size,sedan,blue,very-high
3778,27950,6.0,normal,like new,8 cylinders,gas,104248.0,clean,automatic,4wd,full-size,pickup,black,very-high
3779,3300,16.0,normal,good,6 cylinders,gas,144950.0,clean,automatic,fwd,full-size,mini-van,grey,very-high
3780,5900,8.0,normal,good,4 cylinders,gas,139030.0,clean,automatic,fwd,compact,hatchback,blue,very-high
3781,2998,20.0,normal,good,4 cylinders,gas,166000.0,clean,automatic,fwd,mid-size,sedan,white,very-high
3782,8999,10.0,luxury,excellent,6 cylinders,gas,140167.0,clean,automatic,4wd,mid-size,sedan,black,very-high
3783,8900,10.0,normal,excellent,4 cylinders,hybrid,96128.0,clean,automatic,fwd,full-size,hatchback,grey,very-high
3784,20900,12.0,normal,excellent,8 cylinders,diesel,127724.0,clean,automatic,4wd,full-size,truck,white,very-high
3785,11900,9.0,luxury,excellent,4 cylinders,gas,116030.0,clean,automatic,4wd,full-size,SUV,blue,very-high
3786,5500,12.0,normal,excellent,4 cylinders,gas,97000.0,clean,automatic,fwd,mid-size,SUV,black,very-high
3787,6666,14.0,normal,good,6 cylinders,gas,88000.0,clean,automatic,rwd,compact,convertible,silver,very-high
3788,850,16.0,normal,fair,8 cylinders,gas,217000.0,clean,automatic,rwd,full-size,SUV,brown,very-high
3789,35950,4.0,normal,like new,8 cylinders,gas,38268.0,clean,automatic,4wd,full-size,pickup,red,high
3790,4995,13.0,normal,excellent,6 cylinders,gas,140000.0,clean,automatic,fwd,mid-size,SUV,blue,very-high
3791,34950,4.0,normal,excellent,8 cylinders,gas,37296.0,clean,automatic,4wd,full-size,truck,black,high
3792,36950,3.0,normal,excellent,8 cylinders,gas,28175.0,clean,automatic,4wd,full-size,truck,black,high
3793,24450,6.0,normal,excellent,8 cylinders,gas,124497.0,clean,automatic,4wd,full-size,truck,white,very-high
3794,9780,3.0,normal,excellent,4 cylinders,gas,82400.0,clean,automatic,fwd,compact,hatchback,red,very-high
3795,11900,7.0,normal,excellent,6 cylinders,gas,114552.0,clean,automatic,fwd,full-size,SUV,blue,very-high
3796,14900,8.0,luxury,excellent,6 cylinders,gas,124174.0,clean,automatic,rwd,full-size,sedan,black,very-high
3797,13900,8.0,luxury,excellent,4 cylinders,gas,116742.0,clean,automatic,4wd,full-size,coupe,black,very-high
3798,11900,7.0,normal,excellent,4 cylinders,gas,59511.0,clean,automatic,fwd,full-size,SUV,blue,very-high
3799,9900,8.0,normal,excellent,6 cylinders,gas,90376.0,clean,automatic,fwd,full-size,SUV,silver,very-high
3800,8699,10.0,luxury,excellent,6 cylinders,gas,82380.0,clean,automatic,rwd,full-size,sedan,silver,very-high
3801,16900,7.0,luxury,excellent,6 cylinders,gas,99573.0,clean,automatic,4wd,full-size,sedan,grey,very-high
3802,9699,7.0,normal,excellent,4 cylinders,gas,74305.0,clean,automatic,fwd,full-size,coupe,black,very-high
3803,7499,10.0,normal,excellent,6 cylinders,gas,112145.0,clean,automatic,fwd,full-size,sedan,black,very-high
3804,15900,6.0,normal,excellent,6 cylinders,gas,98921.0,clean,automatic,rwd,full-size,SUV,black,very-high
3805,11900,9.0,normal,excellent,6 cylinders,gas,105347.0,clean,automatic,rwd,full-size,coupe,red,very-high
3806,9900,6.0,normal,excellent,3 cylinders,gas,71007.0,clean,manual,fwd,compact,hatchback,black,very-high
3807,12500,11.0,normal,excellent,8 cylinders,gas,93737.0,clean,automatic,4wd,full-size,SUV,black,very-high
3808,18900,5.0,normal,excellent,6 cylinders,gas,103519.0,clean,automatic,fwd,full-size,SUV,grey,very-high
3809,16000,3.0,normal,like new,4 cylinders,gas,15300.0,salvage,automatic,fwd,compact,SUV,red,high
3810,2500,16.0,normal,good,6 cylinders,gas,158000.0,clean,automatic,fwd,mid-size,sedan,red,very-high
3811,8500,12.0,normal,like new,8 cylinders,gas,138000.0,clean,automatic,rwd,full-size,truck,black,very-high
3812,8900,6.0,normal,excellent,4 cylinders,gas,112000.0,clean,automatic,4wd,mid-size,SUV,silver,very-high
3813,12000,74.0,normal,good,8 cylinders,gas,21016.0,clean,manual,rwd,full-size,sedan,custom,high
3814,28000,4.0,normal,like new,8 cylinders,gas,88578.0,clean,automatic,4wd,full-size,truck,white,very-high
3815,28000,4.0,normal,excellent,8 cylinders,diesel,206354.0,clean,automatic,4wd,full-size,truck,white,very-high
3816,7900,15.0,normal,like new,6 cylinders,gas,55000.0,clean,automatic,rwd,full-size,pickup,white,very-high
3817,2950,20.0,luxury,excellent,8 cylinders,gas,154000.0,clean,automatic,fwd,full-size,sedan,red,very-high
3818,3995,22.0,normal,excellent,6 cylinders,gas,233275.0,clean,automatic,rwd,mid-size,SUV,silver,very-high
3819,30450,4.0,normal,like new,8 cylinders,gas,94090.0,clean,automatic,4wd,full-size,truck,white,very-high
3820,27450,6.0,normal,excellent,8 cylinders,gas,104248.0,clean,automatic,4wd,full-size,truck,black,very-high
3821,44995,4.0,normal,excellent,8 cylinders,diesel,110066.0,clean,automatic,4wd,full-size,truck,silver,very-high
3822,34950,1.0,normal,excellent,8 cylinders,gas,42125.0,clean,automatic,4wd,full-size,truck,white,high
3823,33950,2.0,normal,like new,8 cylinders,gas,57217.0,clean,automatic,4wd,full-size,truck,red,very-high
3824,55600,4.0,normal,like new,8 cylinders,gas,1755.0,clean,automatic,rwd,full-size,sedan,grey,low
3825,2800,8.0,normal,excellent,6 cylinders,gas,222223.0,clean,automatic,fwd,full-size,sedan,white,very-high
3826,3200,20.0,normal,good,6 cylinders,gas,159216.0,clean,automatic,rwd,mid-size,pickup,blue,very-high
3827,1300,17.0,normal,good,4 cylinders,gas,133000.0,clean,other,fwd,full-size,SUV,black,very-high
3828,5300,10.0,normal,good,4 cylinders,gas,92901.0,clean,automatic,fwd,full-size,sedan,grey,very-high
3829,37250,1.0,normal,excellent,8 cylinders,gas,22750.0,clean,automatic,4wd,full-size,truck,grey,high
3830,3900,17.0,normal,good,4 cylinders,gas,102266.0,clean,automatic,fwd,compact,sedan,green,very-high
3831,2995,20.0,normal,good,4 cylinders,gas,179923.0,clean,automatic,rwd,compact,sedan,white,very-high
3832,3800,15.0,normal,good,4 cylinders,gas,189853.0,clean,automatic,fwd,compact,sedan,grey,very-high
3833,3200,15.0,normal,good,6 cylinders,gas,244458.0,clean,automatic,fwd,compact,SUV,green,very-high
3834,11995,6.0,normal,excellent,4 cylinders,gas,102139.0,clean,automatic,fwd,mid-size,SUV,black,very-high
3835,25000,85.0,normal,good,6 cylinders,gas,18089.0,clean,manual,rwd,full-size,coupe,green,high
3836,12500,7.0,normal,excellent,6 cylinders,diesel,160136.0,clean,automatic,4wd,mid-size,SUV,blue,very-high
3837,17395,9.0,normal,excellent,8 cylinders,gas,102108.0,clean,automatic,4wd,full-size,truck,brown,very-high
3838,36950,3.0,normal,excellent,8 cylinders,gas,28175.0,clean,automatic,4wd,full-size,truck,black,high
3839,36395,3.0,normal,like new,8 cylinders,gas,36482.0,clean,automatic,4wd,full-size,truck,black,high
3840,5900,10.0,normal,good,4 cylinders,gas,155100.0,clean,automatic,fwd,full-size,sedan,white,very-high
3841,21900,8.0,normal,excellent,8 cylinders,diesel,172459.0,clean,automatic,4wd,full-size,truck,white,very-high
3842,9900,8.0,normal,excellent,4 cylinders,gas,86398.0,clean,automatic,fwd,full-size,sedan,grey,very-high
3843,19900,7.0,normal,excellent,6 cylinders,gas,186671.0,clean,automatic,4wd,full-size,truck,white,very-high
3844,16900,7.0,normal,excellent,8 cylinders,gas,109089.0,clean,automatic,rwd,full-size,SUV,silver,very-high
3845,20900,8.0,luxury,excellent,6 cylinders,diesel,138121.0,clean,automatic,4wd,full-size,van,white,very-high
3846,16900,7.0,luxury,excellent,6 cylinders,gas,100343.0,clean,automatic,fwd,full-size,sedan,black,very-high
3847,12900,11.0,luxury,excellent,5 cylinders,gas,117039.0,clean,automatic,fwd,full-size,SUV,black,very-high
3848,13599,7.0,normal,excellent,4 cylinders,gas,87960.0,clean,automatic,fwd,full-size,SUV,silver,very-high
3849,18599,9.0,luxury,excellent,8 cylinders,gas,116018.0,clean,automatic,4wd,full-size,SUV,white,very-high
3850,13900,8.0,luxury,excellent,6 cylinders,gas,135064.0,clean,automatic,rwd,full-size,sedan,custom,very-high
3851,26950,6.0,normal,like new,8 cylinders,gas,98680.0,clean,automatic,4wd,full-size,truck,black,very-high
3852,87950,13.0,luxury,excellent,8 cylinders,gas,44250.0,clean,automatic,rwd,compact,convertible,red,high
3853,45450,1.0,normal,new,8 cylinders,gas,9281.0,clean,automatic,4wd,full-size,truck,blue,average
3854,20998,2.0,normal,like new,6 cylinders,gas,43300.0,clean,automatic,fwd,full-size,other,silver,high
3855,16800,3.0,normal,excellent,4 cylinders,gas,34423.0,salvage,automatic,4wd,compact,SUV,white,high
3856,199,5.0,normal,good,4 cylinders,gas,103694.0,rebuilt,automatic,fwd,mid-size,sedan,silver,very-high
3857,0,12.0,normal,good,8 cylinders,gas,106800.0,clean,automatic,rwd,full-size,truck,red,very-high
3858,0,16.0,normal,good,4 cylinders,gas,156100.0,clean,automatic,fwd,mid-size,sedan,silver,very-high
3859,17995,1.0,normal,excellent,4 cylinders,gas,25271.0,clean,automatic,fwd,full-size,sedan,black,high
3860,14995,1.0,normal,like new,4 cylinders,gas,8904.0,clean,automatic,fwd,compact,sedan,silver,average
3861,85,13.0,normal,good,4 cylinders,gas,94506.0,clean,automatic,fwd,full-size,SUV,green,very-high
3862,85,11.0,normal,good,6 cylinders,gas,126983.0,clean,automatic,rwd,full-size,SUV,blue,very-high
3863,27800,11.0,normal,excellent,8 cylinders,diesel,99900.0,clean,automatic,4wd,full-size,pickup,white,very-high
3864,13800,14.0,normal,excellent,8 cylinders,gas,143631.0,clean,automatic,4wd,full-size,pickup,black,very-high
3865,0,17.0,normal,good,6 cylinders,gas,102100.0,clean,automatic,rwd,mid-size,SUV,grey,very-high
3866,24800,8.0,normal,excellent,8 cylinders,gas,59520.0,clean,automatic,4wd,full-size,pickup,red,very-high
3867,14990,3.0,normal,excellent,4 cylinders,gas,76805.0,clean,automatic,fwd,full-size,sedan,white,very-high
3868,16900,8.0,normal,good,8 cylinders,gas,170000.0,lien,automatic,4wd,full-size,pickup,white,very-high
3869,85,11.0,normal,good,4 cylinders,gas,109854.0,clean,automatic,fwd,mid-size,sedan,silver,very-high
3870,85,11.0,normal,good,6 cylinders,gas,94764.0,clean,automatic,rwd,full-size,SUV,silver,very-high
3871,85,4.0,normal,good,4 cylinders,gas,143190.0,clean,automatic,fwd,full-size,sedan,silver,very-high
3872,12300,7.0,normal,like new,6 cylinders,gas,123000.0,clean,automatic,4wd,full-size,SUV,black,very-high
3873,5000,13.0,luxury,excellent,6 cylinders,gas,181000.0,clean,automatic,4wd,mid-size,SUV,silver,very-high
3874,18990,5.0,luxury,excellent,4 cylinders,gas,53326.0,clean,automatic,4wd,full-size,sedan,blue,very-high
3875,10500,7.0,luxury,excellent,4 cylinders,gas,90000.0,clean,automatic,rwd,mid-size,sedan,black,very-high
3876,9000,16.0,normal,excellent,6 cylinders,gas,130000.0,clean,automatic,rwd,full-size,truck,green,very-high
3877,1200,23.0,normal,good,8 cylinders,gas,298000.0,clean,automatic,rwd,full-size,pickup,green,very-high
3878,1,8.0,normal,excellent,4 cylinders,gas,106400.0,clean,manual,fwd,compact,hatchback,grey,very-high
3879,11995,7.0,normal,excellent,6 cylinders,gas,54720.0,clean,automatic,rwd,mid-size,convertible,custom,very-high
3880,23995,7.0,normal,excellent,8 cylinders,gas,71433.0,clean,automatic,4wd,full-size,truck,black,very-high
3881,24995,6.0,normal,excellent,8 cylinders,diesel,183719.0,clean,automatic,4wd,full-size,truck,white,very-high
3882,17990,5.0,normal,excellent,8 cylinders,gas,161511.0,clean,automatic,rwd,full-size,truck,black,very-high
3883,21995,7.0,normal,excellent,8 cylinders,diesel,145480.0,clean,automatic,4wd,full-size,truck,white,very-high
3884,27995,9.0,normal,excellent,8 cylinders,diesel,195949.0,clean,automatic,4wd,full-size,truck,white,very-high
3885,23995,5.0,normal,excellent,8 cylinders,gas,158373.0,clean,automatic,4wd,full-size,truck,white,very-high
3886,10900,23.0,normal,excellent,6 cylinders,gas,161619.0,clean,automatic,4wd,full-size,SUV,white,very-high
3887,0,13.0,normal,good,6 cylinders,gas,184900.0,clean,automatic,rwd,mid-size,SUV,green,very-high
3888,19975,16.0,luxury,excellent,8 cylinders,gas,13500.0,clean,automatic,rwd,mid-size,convertible,silver,average
3889,14999,8.0,luxury,like new,8 cylinders,gas,63000.0,clean,automatic,fwd,full-size,sedan,silver,very-high
3890,3499,12.0,normal,excellent,4 cylinders,gas,203346.0,clean,automatic,fwd,mid-size,coupe,grey,very-high
3891,2800,19.0,normal,excellent,8 cylinders,gas,229000.0,clean,automatic,rwd,full-size,SUV,green,very-high
3892,38000,8.0,normal,excellent,8 cylinders,diesel,123000.0,clean,automatic,rwd,full-size,truck,white,very-high
3893,9500,29.0,normal,fair,8 cylinders,gas,201000.0,clean,automatic,fwd,full-size,SUV,black,very-high
3894,7300,43.0,normal,good,6 cylinders,gas,52000.0,clean,manual,4wd,mid-size,other,green,very-high
3895,14300,6.0,normal,like new,4 cylinders,gas,27625.0,clean,automatic,fwd,compact,wagon,silver,high
3896,14990,3.0,normal,excellent,4 cylinders,gas,76805.0,clean,automatic,fwd,full-size,sedan,white,very-high
3897,14000,16.0,normal,excellent,10 cylinders,gas,160000.0,clean,automatic,4wd,full-size,SUV,blue,very-high
3898,0,14.0,normal,excellent,8 cylinders,gas,208943.0,clean,automatic,rwd,full-size,pickup,grey,very-high
3899,9500,24.0,normal,like new,8 cylinders,gas,149600.0,clean,automatic,rwd,full-size,pickup,green,very-high
3900,3900,15.0,normal,good,8 cylinders,gas,136000.0,clean,automatic,rwd,full-size,truck,black,very-high
3901,13999,5.0,normal,excellent,4 cylinders,gas,58666.0,clean,automatic,fwd,full-size,SUV,black,very-high
3902,14999,4.0,normal,excellent,4 cylinders,gas,67775.0,clean,automatic,fwd,full-size,sedan,black,very-high
3903,12999,3.0,normal,excellent,4 cylinders,gas,19656.0,clean,automatic,fwd,compact,sedan,grey,high
3904,13999,5.0,normal,excellent,4 cylinders,gas,63470.0,clean,automatic,fwd,full-size,sedan,white,very-high
3905,10999,7.0,normal,excellent,4 cylinders,gas,85311.0,clean,automatic,fwd,full-size,sedan,grey,very-high
3906,11999,7.0,normal,excellent,4 cylinders,gas,38671.0,clean,automatic,fwd,mid-size,SUV,white,high
3907,4995,9.0,normal,good,4 cylinders,gas,140.0,clean,automatic,fwd,full-size,sedan,grey,low
3908,18990,5.0,luxury,excellent,4 cylinders,gas,53326.0,clean,automatic,4wd,full-size,sedan,blue,very-high
3909,3900,16.0,normal,good,6 cylinders,gas,167000.0,clean,automatic,rwd,full-size,SUV,black,very-high
3910,0,14.0,normal,good,8 cylinders,gas,140217.0,clean,automatic,4wd,full-size,SUV,red,very-high
3911,31990,5.0,normal,excellent,8 cylinders,diesel,178235.0,clean,automatic,4wd,full-size,pickup,green,very-high
3912,19439,4.0,luxury,excellent,4 cylinders,gas,66000.0,clean,automatic,fwd,full-size,sedan,white,very-high
3913,1350,18.0,luxury,good,8 cylinders,gas,182000.0,clean,automatic,fwd,compact,sedan,blue,very-high
3914,4500,10.0,normal,good,6 cylinders,gas,188808.0,clean,automatic,4wd,full-size,SUV,white,very-high
3915,37900,3.0,normal,like new,8 cylinders,gas,111393.0,clean,automatic,4wd,full-size,SUV,black,very-high
3916,7000,8.0,normal,good,6 cylinders,gas,191000.0,clean,automatic,fwd,mid-size,sedan,black,very-high
3917,25995,3.0,normal,good,6 cylinders,gas,94996.0,clean,automatic,rwd,full-size,SUV,grey,very-high
3918,12995,8.0,luxury,good,6 cylinders,gas,103602.0,clean,automatic,fwd,full-size,SUV,silver,very-high
3919,11995,6.0,normal,good,4 cylinders,gas,102498.0,clean,automatic,fwd,full-size,SUV,white,very-high
3920,14995,6.0,normal,good,6 cylinders,gas,172868.0,clean,automatic,rwd,full-size,truck,white,very-high
3921,14995,14.0,normal,good,8 cylinders,gas,247816.0,clean,automatic,4wd,full-size,truck,blue,very-high
3922,8995,6.0,normal,good,4 cylinders,gas,164129.0,clean,automatic,4wd,full-size,SUV,silver,very-high
3923,21995,8.0,normal,good,8 cylinders,gas,162703.0,clean,automatic,4wd,full-size,truck,white,very-high
3924,22995,7.0,normal,good,8 cylinders,gas,117879.0,clean,automatic,4wd,full-size,truck,silver,very-high
